WELL_ID,DEPTH,GR,SP,RT,AC,POR,PERM,SW,SSB,CJWX,CJWX1,CJWX2,CJWX3,CJWX4,std_GR,std_SP,std_RT,std_AC,std_POR,std_PERM,std_SW,std_DEPTH,mm_GR,mm_SP,mm_RT,mm_AC,mm_POR,mm_PERM,mm_SW,mm_DEPTH,GR_rate,SP_rate,RT_rate,AC_rate,POR_rate,PERM_rate,SW_rate,DEPTH_rate,GR_sign,SP_sign,RT_sign,AC_sign,POR_sign,PERM_sign,SW_sign,DEPTH_sign,ACTUAL,CNN_1D,LSTM,Bi-GRU,ABi-GRU,MC-ABiLSTM
罗检38-365,1687.0,123.342,99.369,20.714,239.204,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.2649550517894728,0.9563355419622658,1.1720515946975034,-0.505467660558942,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.434149541909259,0.5383563480359298,0.8267056045731342,0.7921305295399657,0.5281310340235699,0.0,0.0,1.0,0.08433734939758608,0.0021124128629694443,-0.004438344086883461,-0.0014943359845745387,0.009133518113053091,0.0,0.0,0.0,7.410151908114116e-05,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1687.125,124.134,98.882,20.585,241.786,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.3044880418275555,0.8591974848143873,1.138017233247917,-0.2889894816577143,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.4202930245961258,0.5454350449121866,0.7964458804523442,0.7845320139011602,0.5625141487449223,0.0,0.0,1.0,0.08835341365461602,0.006421170404241761,-0.004900924835713299,-0.006227672105822213,0.010794133877359764,0.0,0.0,0.0,7.409602845287492e-05,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1687.25,123.301,98.349,19.674,243.206,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.2629085207395212,0.7528841697018178,0.8976660450264223,-0.16993486738980154,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.406436507282993,0.5379899003441034,0.7633279483037159,0.7308711786534721,0.5814235301950856,0.0,0.0,1.0,0.09236947791164596,-0.006710490276636525,-0.005390263141926897,-0.044255525868350805,0.005872962040813017,0.0,0.0,0.0,7.40905386382159e-05,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1687.375,121.172,97.735,16.980999999999998,243.145,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.1566386523164425,0.6304144220862181,0.18716577073390345,-0.17504918532666072,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.39257998996986,0.5189614336148726,0.7251770846278127,0.5722448017906576,0.5806112257806775,0.0,0.0,1.0,0.0963855421686759,-0.017266688834640356,-0.006243073137500027,-0.1368811629561859,-0.00025081618052177424,0.0,0.0,0.0,7.408504963698325e-05,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1687.5,119.985,97.021,13.868,242.88,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.097389082650779,0.4879984615039062,-0.6341440524642431,-0.19726712390482853,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.3787234726567272,0.5083523260490682,0.6808127252392211,0.38887907168522107,0.5770823623410344,0.0,0.0,1.0,0.10040160642569873,-0.009795992473508828,-0.007305468869903295,-0.18332253695306508,-0.0010898846367394552,0.0,0.0,0.0,7.407956144899622e-05,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1687.625,117.45,96.201,11.129,243.086,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.970853565294036,0.3244395151768824,-1.3567806106845208,-0.17999582070821696,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.364866955343594,0.4856951333958976,0.6298620603951797,0.22754314661011954,0.5798255542978891,0.0,0.0,1.0,0.10441767068272867,-0.021127640955119358,-0.008451778480947353,-0.19750504759157766,0.0008481554677206393,0.0,0.0,0.0,7.407407407407407e-05,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1687.75,108.134,95.288,9.082,244.358,13.223,1.17,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.5058417784319367,0.14233059079081445,-1.8968452454698108,-0.07334971553301575,0.4448814674270824,0.5448646810988655,1.3230156400276578,-1.3510104380304613,0.402431067614068,0.5731328445383381,0.10696825116333863,0.5967640988081762,0.8117654336261291,0.3901782711066263,1.0,0.1084337349397586,-0.07931885908897406,-0.00949054583632198,-0.1839338664749753,0.00523271599351678,131.23,116.0,0.0,7.406858751203614e-05,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1687.875,97.309,94.361,7.773,246.682,13.448,1.261,99.9,1.0,3.0,0.0,0.0,1.0,0.0,-0.034492334146661925,-0.042570803410589296,-2.242201672892353,0.12149741373362348,0.4789623675629637,0.6729588372939589,1.3230156400276578,-1.3371539207173284,0.3056799392233096,0.5155337392817207,0.029863933557165545,0.6277115653505558,0.8256835333415813,0.420787083753784,1.0,0.11244979919678856,-0.1001072743078033,-0.009728402317185716,-0.1441312486236513,0.009510636034015715,0.01701580579293666,0.07777777777777775,0.0,7.406310176270182e-05,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,2
罗检38-365,1688.0,89.757,93.513,7.266,248.307,13.606,1.327,99.9,1.0,3.0,0.0,0.0,1.0,0.0,-0.4114533704693937,-0.21171468936829602,-2.3759646283570053,0.257739489920494,0.5028947329917157,0.7658622912376529,1.3230156400276578,-1.323297403404195,0.2381820619385977,0.4628432956381268,0.0,0.6493508222917637,0.8354571322528765,0.4429868819374369,1.0,0.11646586345381138,-0.07760844320669201,-0.008986763599368522,-0.06522578155152446,0.0065874283490485715,0.011748958953004127,0.05233941316415548,0.0,7.405761682589055e-05,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,2
罗检38-365,1688.125,90.588,92.864,7.491,246.966,13.476,1.272,99.9,1.0,3.0,0.0,0.0,1.0,0.0,-0.3699736801642843,-0.34116561152224656,-2.3166023700147043,0.14530833658720269,0.4832035462465398,0.6884427462845748,1.3230156400276578,-1.3094408860910625,0.24560933100951865,0.4225177084627818,0.013253224951404852,0.6314934416405881,0.8274155635283931,0.4244870501177262,1.0,0.12048192771084132,0.009258330826564937,-0.006940211521392758,0.030966143682906764,-0.00540057267817676,-0.009554608261061354,-0.04144687264506401,0.0,7.40521327014218e-05,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1,1,1,1,2
罗检38-365,1688.25,92.776,92.454,8.382,242.639,13.056,1.107,99.9,1.0,3.0,0.0,0.0,1.0,0.0,-0.2607588036449325,-0.4229450846857584,-2.0815278269791917,-0.21747287181931088,0.4195858659928952,0.4561841114253394,1.3230156400276578,-1.2955843687779296,0.2651651249050365,0.3970423760407611,0.06573599575896799,0.573873094080831,0.8014351107262156,0.368987554658594,1.0,0.12449799196787124,0.024153309489115742,-0.004415058580289418,0.11894273127753292,-0.01752063037017229,-0.031166518254674976,-0.1297169811320755,0.0,7.404664938911514e-05,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1,1,1,1,2
罗检38-365,1688.375,89.337,92.322,10.013,236.021,12.414,0.8859999999999999,99.9,1.0,3.0,0.0,0.0,1.0,0.0,-0.4324178348835288,-0.4492740858018143,-1.6512174120623342,-0.772334447329903,0.3223416976051815,0.14509830352296962,1.3230156400276578,-1.2817278514647965,0.2344282075345221,0.3888405617000137,0.1618071508511515,0.4857447233504222,0.7617221328714588,0.2946518668012109,1.0,0.1285140562249012,-0.037067776149004125,-0.0014277370367965778,0.19458363159150566,-0.027275087681700068,-0.049172794117646884,-0.19963866305329728,0.0,7.404116688879017e-05,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1,2,1,1,2
罗检38-365,1688.5,83.243,92.475,12.309,230.174,11.847,0.813,99.9,1.0,3.0,0.0,0.0,1.0,0.0,-0.7366022304543355,-0.4187563799627491,-1.0454585447115643,-1.2625543977696747,0.23645782926276115,0.04234145294888377,1.3230156400276578,-1.2678713341516636,0.17996156768110105,0.3983472101404253,0.2970489485774872,0.4078833477595043,0.7266485215885193,0.2700975445677766,1.0,0.13253012048192406,-0.06821361809776473,0.001657243127315175,0.22930190752022386,-0.024773219332177986,-0.045674238762687294,-0.08239277652370199,0.0,7.403568520026653e-05,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1,2,1,1,2
罗检38-365,1688.625,81.883,92.878,15.443,226.397,11.481,0.73,99.9,1.0,3.0,0.0,0.0,1.0,0.0,-0.8044871628429631,-0.3383731417069079,-0.2186082440681361,-1.5792229034667875,0.18101956504172767,-0.0744916785257618,1.3230156400276578,-1.2540148168385308,0.16780622961076094,0.4233875978625576,0.4816516463450549,0.3575870563952326,0.7040084127180504,0.24217961654894046,1.0,0.13654618473895394,-0.016337710077724246,0.004357934576912589,0.2546104476399381,-0.016409325119257547,-0.030893897189161933,-0.10209102091020908,0.0,7.403020432336393e-05,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1,2,1,1,2
罗检38-365,1688.75,87.367,93.512,18.885,226.674,11.508,0.7190000000000001,93.898,1.0,3.0,0.0,0.0,1.0,0.0,-0.5307511560641143,-0.2119141514979612,0.6895023924394207,-1.5559988695567806,0.1851092730580333,-0.08997558751637735,1.0608035438298145,-1.2401582995253977,0.21682084282969127,0.4627811606809997,0.684396536490546,0.3612757174245953,0.7056785846839045,0.23847965018499834,0.8974525448922754,0.1405622489959839,0.06697360868556368,0.006826159047352599,0.22288415463316727,0.0012235144458627402,0.0023517115233863987,-0.01506849315068479,-0.06008008008008017,7.402472425790214e-05,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,4,2,1,1,2
罗检38-365,1688.875,99.685,94.289,20.77,230.177,11.847,0.944,87.36399999999998,1.0,3.0,0.0,0.0,1.0,0.0,0.08410663596758773,-0.056932076746621325,1.1868262012182529,-1.2623028739367133,0.23645782926276115,0.2267407327462162,0.7753497223441916,-1.2263017822122648,0.32691602985208035,0.5110600223685857,0.7954291099723152,0.4079232971569344,0.7266485215885193,0.3141607803565422,0.7858155786020602,0.14457831325301385,0.14099144986093146,0.008309094020018832,0.09981466772570813,0.015453911785207013,0.029457768508863592,0.31293463143254513,-0.0695861466697907,7.401924500370096e-05,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,4,2,2,1,2
罗检38-365,1689.0,117.442,95.106,21.241,233.563,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.9704542421623384,0.10602848319140397,1.3110911953481368,-0.9784163078021044,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.2124452648991322,0.4856236314072485,0.5618242823412469,0.8231725275372561,0.4530128503895061,0.0,0.0,1.0,0.14859437751003668,0.17813111300596884,0.008664849558273045,0.022676937891189217,0.014710418504020675,-0.9915590444838356,-0.9894067796610171,0.1434915983700382,7.401376656058027e-05,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,7.0,7,7,7,7,7
罗检38-365,1689.125,136.745,95.849,20.493,235.361,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.9339710435576905,0.2542288455340583,1.1137446653923988,-0.8276696905811856,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.1985887475859989,0.6581489922688476,0.6079905554865173,0.7791129174765858,0.4769558559158393,0.0,0.0,1.0,0.15261044176706662,0.16436198293625787,0.0078123357096290535,-0.035214914552045465,0.007698137119321133,0.0,0.0,0.0,7.400828892835997e-05,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1689.25,149.571,96.44,19.149,236.381,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,2.5741858544522027,0.3721109641673183,0.7591541088943871,-0.7421515873746591,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.184732230272866,0.7727845555704519,0.6447123151485029,0.6999469871001942,0.4905386510420127,0.0,0.0,1.0,0.15662650602409656,0.09379501992760242,0.006165948523198033,-0.06558336993119608,0.004333768126409991,0.0,0.0,0.0,7.400281210686006e-05,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1689.375,151.795,96.847,17.559,236.495,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,2.685197685064193,0.4532920509418317,0.3396608166087931,-0.7325936817221621,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.1708757129597331,0.7926621084148903,0.6700012426991444,0.6062908641102667,0.4920567281443504,0.0,0.0,1.0,0.1606425702811265,0.014869192557380706,0.004220240564081405,-0.08303305655647814,0.0004822722638453715,0.0,0.0,0.0,7.399733609590053e-05,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1689.5,142.52,97.041,16.054000000000002,236.114,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,2.222232429252047,0.4919877040972475,-0.05740673363637577,-0.7645372085081299,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.1570191956466,0.7097644903248873,0.6820554243817583,0.51764151499087,0.4869831546707499,0.0,0.0,1.0,0.16465863453814933,-0.06110214433940496,0.0020031596229102442,-0.08571103137991906,-0.0016110277172878928,0.0,0.0,0.0,7.399186089530153e-05,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1689.625,130.88,97.07,14.946,236.675,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.6412172726317331,0.4977721058575928,-0.3497328769397966,-0.7175022517445389,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.1431626783334672,0.6057290968405059,0.683857338138437,0.4523767450079518,0.4944536919901457,0.0,0.0,1.0,0.16867469879517927,-0.0816727476845356,0.0002988427571850698,-0.06901706739753348,0.002375970929296895,0.0,0.0,0.0,7.398638650488309e-05,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1689.75,120.528,96.971,14.31,238.512,12.656,0.972,99.548,7.0,1.0,1.0,0.0,0.0,0.0,1.1244931402147675,0.4780253550205516,-0.517530193854034,-0.5634858246951361,0.3589975990846621,0.2661543192677833,1.3076376563786,-1.1293061610203343,0.5132055235286231,0.6777059773828773,0.4149142958119808,0.5189160396830679,0.7766918223431895,0.32357887655566764,0.9939858873379006,0.1726907630522092,-0.07909535452322741,-0.0010198825589779494,-0.04255319148936165,0.007761698531741794,125.56,96.2,-0.0035235235235237037,7.398091292446548e-05,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,7.0,7,7,7,7,7
罗检38-365,1689.875,107.892,96.813,14.652,240.367,12.836,1.084,97.214,2.0,3.0,0.0,0.0,1.0,0.0,0.4937622536980784,0.4465103385331461,-0.42729956117373613,-0.4079602546479685,0.3862623191933669,0.4238086653540522,1.2056711397965003,-1.1154496437072017,0.4002681324574341,0.6678886541568287,0.4350591977381162,0.54361808376057,0.7878263021155512,0.3612512613521695,0.9541082198568228,0.17670682730923915,-0.1048387096774192,-0.0016293531055678032,0.023899371069182426,0.007777386462735705,0.014222503160556238,0.11522633744855976,-0.023445975810664096,7.397544015386891e-05,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,5,2,2,2,2
罗检38-365,1690.0,97.578,96.682,15.736,242.021,12.996,1.256,92.827,2.0,3.0,0.0,0.0,1.0,0.0,-0.02106509384332352,0.4203807995467583,-0.1413053920934954,-0.2692867814091504,0.4104976259566601,0.6659206968436792,1.014014281079417,-1.1015931263940684,0.3080841935916342,0.6597489747732084,0.4989102903928842,0.5656435182102664,0.7977236174687616,0.4191052808610831,0.8791539236959456,0.180722891566262,-0.0955955955955958,-0.0013531240639168913,0.07398307398307383,0.006881144250250525,0.012464942349641643,0.1586715867158671,-0.04512724504700955,7.396996819291368e-05,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,5,2,2,2,2
罗检38-365,1690.125,95.032,96.647,16.727,243.287,13.119000000000002,1.414,89.325,2.0,3.0,0.0,0.0,1.0,0.0,-0.1481496805061503,0.4133996250084103,0.12015237687192865,-0.16314372389986992,0.4291285180309422,0.8883259350725229,0.8610208187527177,-1.0877366090809355,0.2853286857040712,0.6575742512737683,0.5572833834010719,0.5825021639256938,0.8053321786465424,0.4722502522704339,0.8193203369269935,0.18473895582329192,-0.026091946955256087,-0.0003620115429965928,0.06297661413319786,0.005230951033174888,0.009464450600184896,0.12579617834394916,-0.0377260926239134,7.396449704142012e-05,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,5,2,2,2,2
罗检38-365,1690.25,91.796,96.765,17.189,243.99,13.187,1.499,87.73,2.0,3.0,0.0,0.0,1.0,0.0,-0.3096758872779144,0.4369361563091276,0.24204288066812,-0.10420330570948816,0.4394285234053418,1.0079743227272804,0.7913393303429278,-1.0738800917678026,0.2564061312955267,0.6649061762147399,0.5844966719679565,0.5918636393901058,0.8095385376716567,0.5008409014463505,0.7920688889268568,0.18875502008032186,-0.034051687852512884,0.0012209380529141615,0.027620015543731682,0.0028895913057417908,0.005183321899534995,0.06011315417256007,-0.017856143296949328,7.395902669920864e-05,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,5,2,2,2,2
罗检38-365,1690.375,86.03200000000002,97.045,16.804000000000002,243.361,13.126,1.425,89.079,2.0,3.0,0.0,0.0,1.0,0.0,-0.5973882036661861,0.4927855526159169,0.140467460837961,-0.15693946935351533,0.430188812701836,0.9038098440631384,0.8502737051797967,-1.0600235744546695,0.2048889484738795,0.6823039642102655,0.5618189314955527,0.5834875823956316,0.8057651861932452,0.475950218634376,0.8151172922824581,0.1927710843373518,-0.06279140703298614,0.0028936082261148263,-0.02239804526150433,-0.0025779745071520107,-0.00462576780162294,-0.04936624416277522,0.01537672403966704,7.395355716609969e-05,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,5,2,2,2,2
罗检38-365,1690.5,85.566,97.497,16.107,242.58900000000003,13.050999999999998,1.319,91.426,2.0,3.0,0.0,0.0,1.0,0.0,-0.6206487760875837,0.5829424352254503,-0.04342362389352337,-0.2216649357019824,0.4188285126565421,0.7546012665172053,0.9528081586580271,-1.046167057141537,0.20072395763507175,0.7103889648316164,0.5207633857572007,0.5732072707903324,0.8011258196214277,0.44029599730911534,0.8552170718788976,0.19678714859437466,-0.005416589176120608,0.004657633056829434,-0.04147821947155455,-0.003172242060149173,-0.0057138503733049715,-0.07438596491228076,0.026347399499320925,7.394808844191378e-05,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,5,2,2,2,2
罗检38-365,1690.625,96.811,98.08,16.682000000000002,241.201,12.917,1.283,90.625,7.0,1.0,1.0,0.0,0.0,0.0,-0.059350199094850085,0.6992288568213687,0.10827992520346892,-0.338036629084986,0.3985314432422841,0.7039266552751906,0.9178145083657128,-1.0323105398284038,0.3012289404299058,0.7466136448365859,0.5546327384107911,0.5547240162460878,0.7928368180131141,0.4281870164816684,0.8415315484631549,0.20080321285140454,0.1314190215739897,0.00597967116936915,0.03569876451232401,-0.0057216114498185545,-0.010267412458815307,-0.02729340409401047,-0.008761183908297441,7.394262052647145e-05,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,7.0,7,7,7,7,7
罗检38-365,1690.75,118.398,98.726,18.033,239.062,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.018173356400226,0.8280813925863179,0.464717307516574,-0.5173731219857328,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.0184540225152707,0.494168119050811,0.7867528271405506,0.6342109913412262,0.5262400958785536,0.0,0.0,1.0,0.2048192771084345,0.2229808596130604,0.006586460032626436,0.0809854933461215,-0.008868122437303252,-0.9922582643028568,-0.9922057677318784,0.10234482758620696,7.393715341959335e-05,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,7.0,7,7,7,7,7
罗检38-365,1690.875,134.05200000000002,99.348,19.086,236.411,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.7995488943499158,0.9521468372392564,0.7425326765585419,-0.7396363490450553,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-1.004597505202138,0.6340796353398582,0.8254007704734692,0.6962360841138007,0.4909381450163122,0.0,0.0,1.0,0.20883534136545734,0.13221507120052725,0.0063002653809533455,0.05839294626518034,-0.011089173519840205,0.0,0.0,0.0,7.39316871211001e-05,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1691.0,129.328,99.884,19.208,233.255,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.5637485850823585,1.0590585387408245,0.7747202121930342,-1.0042394213193693,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.9907409878890048,0.5918577110425886,0.8587051074934768,0.7034222771985625,0.4489113789200343,0.0,0.0,1.0,0.21285140562248728,-0.035240056097633886,0.005395176551113272,0.006392119878444928,-0.013349632631307248,0.0,0.0,0.0,7.392622163081245e-05,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1691.125,117.331,100.321,18.555,229.568,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.9649136337100309,1.1462234894053482,0.6024377468707119,-1.313362212027673,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.976884470575872,0.484631541314743,0.8858580837579231,0.6649584732284854,0.39981356947865976,0.0,0.0,1.0,0.2168674698795172,-0.0927641346034888,0.004375075087101013,-0.03399625156184916,-0.01580673511821831,0.0,0.0,0.0,7.392075694855116e-05,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1691.25,113.153,100.659,18.207,227.396,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.7563671281808494,1.213641689232828,0.5106241206346199,-1.4954654670909853,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.963027953262739,0.4472896277427715,0.906859699266808,0.6444601519703126,0.3708902057393964,0.0,0.0,1.0,0.22088353413654715,-0.03560866267226915,0.0033691849164182363,-0.01875505254648337,-0.009461248954558115,0.0,0.0,0.0,7.391529307413702e-05,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1691.375,113.002,100.918,18.776,226.802,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.7488299040700541,1.2653023808166082,0.6607446761758166,-1.5452671860171363,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.949171435949606,0.4459400277070208,0.9229526531626702,0.6779760852918653,0.3629802250482723,0.0,0.0,1.0,0.22489959839357,-0.0013344763285107954,0.00257304364239661,0.03125171637282358,-0.002612183151858281,0.0,0.0,0.0,7.390983000739098e-05,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1691.5,112.069,101.1,19.78,226.988,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.7022588438357967,1.3016044884160214,0.9256322645121292,-1.5296727083735948,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.9353149186364732,0.4376011082808241,0.9342612153597624,0.737114920186134,0.3654570876889269,0.0,0.0,1.0,0.22891566265059995,-0.008256491035556953,0.0018034443805862398,0.05347251810822334,0.0008200985881957768,0.0,0.0,0.0,7.390436774813391e-05,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1691.625,110.067,101.203,20.394,228.319,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.6023282301284202,1.322149087771732,1.0876252717217862,-1.41807996781684,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.9214584013233402,0.41970773562139707,0.94066111594383,0.7732814984979677,0.38318130368200265,0.0,0.0,1.0,0.2329317269076299,-0.01786399450338626,0.0010187932739860973,0.031041456016177995,0.005863746101115554,0.0,0.0,0.0,7.389890629618682e-05,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1691.75,110.408,101.265,20.477,229.504,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.6193493786170383,1.3345157398110947,1.1095233492436123,-1.3187280537974908,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.9076018840102074,0.42275550788756294,0.9445134832856974,0.7781704659244859,0.3989613156668219,0.0,0.0,1.0,0.2369477911646598,0.003098112967555941,0.0006126300603738213,0.0040698244581738935,0.005190106824224012,0.0,0.0,0.0,7.389344565137071e-05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1691.875,109.72,101.322,20.504,231.123,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.5850075892910273,1.34588508120212,1.1166468202446889,-1.1829890252765438,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.8937453666970744,0.416606336863744,0.9480551758419304,0.7797608529186546,0.4205206738131695,0.0,0.0,1.0,0.24096385542168264,-0.006231432504890844,0.000562879573396555,0.00131855252234219,0.007054343279419841,0.0,0.0,0.0,7.388798581350672e-05,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1692.0,109.808,101.414,20.595,235.236,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.5894001437397028,1.3642355971314934,1.1406555558409075,-0.8381498502878679,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.8798888493839414,0.4173928587388837,0.9537715918976026,0.7851210461212226,0.4752912976895929,0.0,0.0,1.0,0.24497991967871255,0.0008020415603353433,0.0009079962890586324,0.004438158408115369,0.01779571916252385,0.0,0.0,0.0,7.388252678241596e-05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1692.125,112.175,101.538,20.404,240.11,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.7075498753307925,1.388968901210213,1.090263594314777,-0.42950746300490783,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.8660323320708085,0.4385485096304241,0.9614763265813356,0.77387053071803,0.5401957520474063,0.0,0.0,1.0,0.2489959839357425,0.02155580649861581,0.0012227108683218807,-0.00927409565428497,0.02071961774558326,0.0,0.0,0.0,7.387706855791962e-05,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
