WELL_ID,DEPTH,GR,SP,RT,AC,SH,POR,PERM,SW,SSB,CJWX,CJWX1,CJWX2,CJWX3,CJWX4,std_GR,std_SP,std_RT,std_AC,std_SH,std_POR,std_PERM,std_SW,std_DEPTH,mm_GR,mm_SP,mm_RT,mm_AC,mm_SH,mm_POR,mm_PERM,mm_SW,mm_DEPTH,GR_rate,SP_rate,RT_rate,AC_rate,SH_rate,POR_rate,PERM_rate,SW_rate,DEPTH_rate,GR_sign,SP_sign,RT_sign,AC_sign,SH_sign,POR_sign,PERM_sign,SW_sign,DEPTH_sign,CHUC,R_DEPTH,GRgrad,SPgrad,RTgrad,ACgrad,SHgrad,PORgrad,PERMgrad,SWgrad,ABC_xgb1,GS_xgb1,ABC_svm1,ABC_rf1,ABC_xgb2,GS_xgb2,ABC_svm2,ABC_rf2
罗检36-361,1643.25,96.691,38.845,5.835,250.609,20.003,14.699000000000002,1.04,68.697,3,3,0,0,1,0,0.053439151,-0.801991803,-1.353016878,0.533213678,-0.267010209,0.681981347,-0.695158029,0.320498014,-0.48025541299999996,0.418431703,0.090481786,0.0,0.63099158,0.174882011,0.841683482,0.089697814,0.555512821,0.36073059399999996,-0.003924922,0.001392075,-0.11349134,0.009502518,0.001451887,0.022681417000000002,-0.14823914800000002,0.04219006,7.609999999999999e-05,-1,1,-1,1,1,1,-1,1,1,1,9.875,-1.857,0.0635,-0.2495,1.0155,-0.8645,0.1405,-0.031,0.7705,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1643.375,93.35799999999999,38.918,6.082999999999999,250.28099999999998,18.245,14.654000000000002,1.159,67.457,3,3,0,0,1,0,-0.134759262,-0.7900977809999999,-1.3232821240000001,0.512093615,-0.355249386,0.674721826,-0.6533836999999999,0.26938486100000003,-0.46450933299999997,0.38000253700000003,0.093781072,0.004568481,0.627367351,0.156726668,0.839089075,0.10006096,0.5378490029999999,0.365296804,-0.034470633,0.0018792639999999998,0.042502142,-0.001308812,-0.08788681699999999,-0.0030614329999999997,0.114423077,-0.018050279,7.609999999999999e-05,-1,1,1,-1,-1,-1,1,-1,1,1,10.0,-3.2285,0.0775,0.6970000000000001,-1.238,-1.7469999999999999,-0.171,0.2655,-2.8710000000000004,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1643.5,90.234,39.0,7.229,248.13299999999998,16.509,14.357000000000001,1.571,62.955,3,3,0,0,1,0,-0.311156455,-0.776737373,-1.185878784,0.37378296200000005,-0.44238431899999997,0.6268089920000001,-0.508753249,0.083811143,-0.448763254,0.34398312,0.097487119,0.025679285,0.603633069,0.138798525,0.8219659840000001,0.135940085,0.47371794899999997,0.369863014,-0.033462585,0.002106994,0.188393885,-0.008582353000000001,-0.09514935599999999,-0.020267504,0.35547886100000003,-0.066738811,7.609999999999999e-05,-1,1,1,-1,-1,-1,1,-1,1,1,10.125,-2.9930000000000003,0.0825,1.635,-2.531,-1.666,-0.3495,0.5995,-5.382000000000001,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1643.625,87.37200000000001,39.083,9.353,245.21900000000002,14.913,13.955,2.358,56.693000000000005,3,3,0,0,1,0,-0.472759772,-0.7632140340000001,-0.9312150020000001,0.186149235,-0.522492242,0.561957276,-0.232481004,-0.17431027600000001,-0.433017175,0.31098453800000003,0.101238362,0.064806116,0.571434885,0.1223162,0.7987892759999999,0.204476182,0.38451567,0.374429224,-0.031717534,0.002128205,0.293816572,-0.011743702,-0.096674541,-0.028000279,0.500954806,-0.099467874,7.609999999999999e-05,-1,1,1,-1,-1,-1,1,-1,1,1,10.25,-3.0239999999999996,0.08199999999999999,2.8930000000000002,-2.779,-1.6175,-0.3835,1.1335,-6.905,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1643.75,84.186,39.164,13.015,242.575,13.274000000000001,13.59,3.838,49.145,3,3,0,0,1,0,-0.652657805,-0.750016558,-0.49214778600000003,0.015900925,-0.60475846,0.503074499,0.287065277,-0.48544098,-0.417271096,0.274250268,0.104899214,0.13226489800000002,0.542220061,0.105389803,0.777745748,0.33336236199999997,0.27699430199999997,0.37899543399999996,-0.036464771,0.0020725120000000003,0.391532129,-0.010782199,-0.109904111,-0.0261555,0.627650551,-0.13313813,7.609999999999999e-05,-1,1,1,-1,-1,-1,1,-1,1,1,10.375,-1.662,0.08,5.1855,-1.8659999999999999,-0.893,-0.2575,2.0195,-8.1975,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1643.875,84.04799999999999,39.243,19.724,241.487,13.127,13.44,6.397,40.298,3,3,0,0,1,0,-0.660449999,-0.7371449459999999,0.312249253,-0.054155867999999996,-0.612136821,0.478876098,1.185388879,-0.850116833,-0.40152501700000004,0.272659141,0.108469674,0.255853366,0.5301982279999999,0.103871694,0.769097723,0.556213533,0.150968661,0.383561644,-0.001639227,0.002017159,0.515482136,-0.004485210999999999,-0.011074281000000002,-0.011037528000000001,0.6667535170000001,-0.180018313,7.6e-05,-1,1,1,-1,-1,-1,1,-1,1,1,10.5,-0.8220000000000001,0.075,7.837000000000001,-0.013999999999999999,-0.354,-0.0015,2.9475,-8.017999999999999,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1644.0,82.542,39.314,28.689,242.547,12.565999999999999,13.587,9.732999999999999,33.109,3,3,0,0,1,0,-0.745486545,-0.7255767879999999,1.387136636,0.014097993,-0.640295057,0.5025905310000001,2.356474279,-1.146449455,-0.38577893799999996,0.255295108,0.111678568,0.421000276,0.541910676,0.098078095,0.777572788,0.8467299490000001,0.048561254000000005,0.388127854,-0.017918332,0.00180924,0.45452240899999996,0.00438947,-0.042736345,0.0109375,0.521494451,-0.17839595,7.6e-05,-1,1,1,1,-1,1,1,-1,1,1,10.625,0.15,0.066,7.068,2.0580000000000003,0.231,0.284,2.548,-5.2989999999999995,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1644.125,84.348,39.375,33.86,245.60299999999998,13.589,14.008,11.493,29.7,3,3,0,0,1,0,-0.643510448,-0.715637948,2.00713024,0.210875162,-0.588947686,0.570507378,2.9743130989999997,-1.286969403,-0.370032859,0.27611811199999997,0.11443550599999999,0.5162567929999999,0.575677886,0.108642893,0.8018449120000001,1.0,0.0,0.392694064,0.02187977,0.00155161,0.180243299,0.01259962,0.081410154,0.030985501000000002,0.180828111,-0.102962941,7.6e-05,1,1,1,1,1,1,1,-1,1,1,10.75,3.888,0.0545,0.051,3.4565,2.051,0.4765,0.17600000000000002,-0.9490000000000001,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1644.25,90.318,39.423,28.791,249.46,16.668,14.54,10.085,31.211,3,3,0,0,1,0,-0.30641338,-0.7078172209999999,1.3993662530000002,0.45922906799999996,-0.43440364299999995,0.6563310410000001,2.480042043,-1.2246855540000001,-0.35428678,0.344951632,0.116604899,0.422879248,0.618295728,0.140440561,0.832516575,0.8773839590000001,0.021524217000000002,0.39726027399999997,0.070778205,0.0012190480000000001,-0.149704666,0.015704206000000002,0.226580322,0.037978298,-0.122509354,0.050875421,7.6e-05,1,1,-1,1,1,1,-1,1,1,1,10.875,5.1125,0.043,-6.184,3.3735,2.7365,0.4655,-1.8130000000000002,2.8045,0,0,1,1,3.0,3.0,3.0,3.0
罗检36-361,1644.375,94.573,39.461,21.491999999999997,252.35,19.062,14.939,7.867000000000001,35.309,3,3,0,0,1,0,-0.06615408,-0.7016258129999999,0.524229275,0.645317425,-0.31424176,0.7206987890000001,1.701424712,-1.05576483,-0.338540701,0.394011368,0.118322336,0.288422216,0.650228724,0.165164049,0.8555203229999999,0.68422886,0.079900285,0.401826484,0.047111318,0.0009639039999999999,-0.25351672399999997,0.011585024,0.14362851,0.027441541,-0.21993059,0.131299862,7.6e-05,1,1,-1,1,1,1,-1,1,1,1,11.0,2.7515,0.0415,-6.6,2.206,1.5965,0.3045,-2.19,4.879,1,0,1,1,3.0,3.0,3.0,3.0
罗检36-361,1644.5,95.821,39.506,15.591,253.872,19.861,15.149000000000001,5.705,40.968999999999994,3,3,0,0,1,0,0.004314452,-0.6942938820000001,-0.183290017,0.7433196670000001,-0.274137605,0.754576551,0.942465888,-0.8224580220000001,-0.322794622,0.40840068700000004,0.120356142,0.179718154,0.667046032,0.173415538,0.867627558,0.495950536,0.160527066,0.406392694,0.013196155,0.001140366,-0.274567281,0.006031306,0.041915854,0.014057166000000001,-0.274818864,0.160299074,7.6e-05,1,1,-1,1,1,1,-1,1,1,1,11.125,1.8825,0.0595,-5.1145,1.1605,1.1175,0.1605,-2.1180000000000003,6.2995,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1644.625,98.338,39.58,11.263,254.671,21.296999999999997,15.26,3.6310000000000002,47.908,3,3,0,0,1,0,0.146437286,-0.682236928,-0.702209436,0.794767624,-0.202060553,0.772483368,0.214399006,-0.536430471,-0.307048542,0.43742145299999996,0.12370062400000001,0.09999078900000001,0.675874566,0.18824549999999998,0.874027097,0.315335714,0.259373219,0.41095890399999996,0.026267727999999997,0.001873133,-0.277596049,0.003147255,0.072302502,0.007327216,-0.36354075399999997,0.16937196399999999,7.6e-05,1,1,-1,1,1,1,-1,1,1,1,11.25,2.6430000000000002,0.0995,-3.637,0.8205,1.538,0.1135,-1.75,7.2139999999999995,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1644.75,101.10700000000001,39.705,8.317,255.513,22.936999999999998,15.376,2.205,55.397,3,3,0,0,1,0,0.302789343,-0.661870453,-1.05542954,0.84898437,-0.119744141,0.791196798,-0.286190856,-0.22773176399999998,-0.291302463,0.469347753,0.129350086,0.045721654,0.685178228,0.205182225,0.880714903,0.191152138,0.366054131,0.415525114,0.028157986,0.0031581609999999996,-0.26156441399999997,0.0033062259999999998,0.077006151,0.007601573,-0.392729276,0.156320448,7.6e-05,1,1,-1,1,1,1,-1,1,1,1,11.375,0.024,0.1605,-2.2635,0.9995,0.115,0.138,-1.0135,6.5555,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1644.875,98.38600000000001,39.900999999999996,6.736000000000001,256.67,21.526999999999997,15.536,1.604,61.019,3,3,0,0,1,0,0.149147614,-0.62993582,-1.244988597,0.923484103,-0.190516178,0.8170084259999999,-0.497168771,0.004008673,-0.275556384,0.43797488799999995,0.13820844300000001,0.016597587,0.6979624759999999,0.190620772,0.889939464,0.138813899,0.446139601,0.420091324,-0.026912083,0.004936406,-0.190092581,0.004528145,-0.06147273,0.010405827,-0.272562358,0.10148564,7.6e-05,-1,1,-1,1,-1,1,-1,1,1,1,11.5,-3.5460000000000003,0.239,-1.0365,1.3365,-1.8025,0.1845,-0.3455,3.6365,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1645.0,94.015,40.183,6.244,258.186,19.332,15.745,1.514,62.67,3,3,0,0,1,0,-0.097661645,-0.5839890520000001,-1.303978513,1.021100002,-0.300689667,0.850724866,-0.528762802,0.072063362,-0.259810305,0.38757768299999995,0.150953629,0.00753431,0.714713487,0.167952412,0.901989046,0.130976226,0.46965812,0.424657534,-0.044427053,0.007067492,-0.07304038,0.005906417,-0.101964974,0.013452626,-0.056109726,0.027057146,7.6e-05,-1,1,-1,1,-1,1,-1,1,1,1,11.625,-2.7375,0.307,-0.22399999999999998,1.9495,-1.27,0.26899999999999996,0.0275,0.1735,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1645.125,92.911,40.515,6.287999999999999,260.569,18.987000000000002,16.074,1.659,61.36600000000001,7,1,1,0,0,0,-0.159999194,-0.529895693,-1.298702992,1.174542408,-0.31800623,0.903800026,-0.477861308,0.018312111000000002,-0.24406422600000002,0.37484867,0.16595860099999998,0.008344846999999999,0.741044397,0.16438950300000002,0.920957048,0.143603588,0.451082621,0.42922374399999996,-0.011742807,0.0082622,0.007046765,0.00922978,-0.017846058,0.020895522,0.095772787,-0.020807403999999998,7.6e-05,-1,1,1,1,-1,1,1,-1,1,1,11.75,2.592,0.335,0.231,2.989,1.714,0.4125,0.195,-2.3755,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1645.25,99.199,40.853,6.706,264.164,22.76,16.57,1.9040000000000001,57.919,7,1,1,0,0,0,0.195053798,-0.47482474399999997,-1.248585544,1.406026021,-0.128628291,0.983816073,-0.391855336,-0.12377420800000001,-0.228318147,0.44734869899999996,0.181234746,0.016044948,0.780767276,0.20335429800000002,0.949553185,0.164939476,0.40198005700000006,0.433789954,0.06767767,0.008342589000000001,0.066475827,0.013796728999999999,0.19871491,0.030857285,0.147679325,-0.05617117,7.6e-05,1,1,1,1,1,1,1,-1,1,1,11.875,9.2705,0.314,0.7090000000000001,3.487,5.915,0.48100000000000004,0.26899999999999996,-4.2925,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1645.375,111.45200000000001,41.143,7.706,267.543,30.816999999999997,17.035999999999998,2.197,52.781000000000006,7,1,1,0,0,0,0.8869215309999999,-0.427574522,-1.128687341,1.6236013,0.275776177,1.05899244,-0.288999214,-0.33556402700000004,-0.212572068,0.588624598,0.19434149899999997,0.034466243,0.818103467,0.286561122,0.9764197170000001,0.19045545600000002,0.32878917399999996,0.438356164,0.12351939,0.007098622,0.14912019099999999,0.012791296,0.353998243,0.028123113999999998,0.153886555,-0.088710095,7.6e-05,1,1,1,1,1,1,1,-1,1,1,12.0,10.890999999999998,0.22899999999999998,1.429,1.811,7.5415,0.2495,0.3345,-5.3105,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1645.5,120.98100000000001,41.31100000000001,9.564,267.786,37.843,17.069000000000003,2.573,47.298,7,1,1,0,0,0,1.42497814,-0.400201979,-0.9059164820000001,1.639248176,0.628431729,1.064316089,-0.157006375,-0.561574845,-0.19682598899999998,0.6984930420000001,0.20193437600000003,0.068693009,0.820788491,0.35912053,0.978322283,0.223199512,0.250683761,0.442922374,0.08549869,0.004083319,0.241110823,0.000908265,0.22799104399999998,0.001937074,0.171142467,-0.103882079,7.6e-05,1,1,1,1,1,1,1,-1,1,1,12.125,7.4270000000000005,0.098,2.4265,-2.0815,5.3425,-0.2875,0.3645,-5.1115,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1645.625,126.306,41.339,12.559000000000001,263.38,41.501999999999995,16.461,2.926,42.558,7,1,1,0,0,0,1.725655172,-0.39563988899999997,-0.546821366,1.35554392,0.812087674,0.966231902,-0.033087567000000005,-0.756958991,-0.18107991,0.759889774,0.203199855,0.123864788,0.7721044840000001,0.396908015,0.9432689540000001,0.253940608,0.183162393,0.44748858399999997,0.044015175999999996,0.0006777860000000001,0.313153492,-0.016453436999999998,0.096688952,-0.03562013,0.137193937,-0.100215654,7.6e-05,1,1,1,-1,1,-1,1,-1,1,0,12.25,2.748,-0.0455,3.6295,-5.9825,1.321,-0.8255,0.35700000000000004,-4.2195,0,0,1,0,7.0,7.0,4.0,7.0
罗检36-361,1645.75,126.477,41.22,16.823,255.821,40.485,15.418,3.287,38.859,7,1,1,0,0,0,1.7353107159999999,-0.41502877299999996,-0.035575432000000004,0.868816624,0.76104146,0.797972351,0.0936396,-0.9094328220000001,-0.165333831,0.7618613879999999,0.197821567,0.20241319,0.688581468,0.38640518,0.883136351,0.285378385,0.130470085,0.452054795,0.001353855,-0.0028786379999999998,0.339517478,-0.028699977,-0.024504843,-0.06336188599999999,0.123376623,-0.08691667800000001,7.6e-05,1,-1,1,-1,-1,-1,1,-1,1,0,12.375,-5.075,-0.187,4.314,-6.854,-4.8575,-0.9455,0.6695,-3.1180000000000003,0,0,1,0,7.0,7.0,4.0,7.0
罗检36-361,1645.875,116.156,40.965,21.186999999999998,249.672,31.787,14.57,4.265,36.321999999999996,7,1,1,0,0,0,1.152533692,-0.456576383,0.48766032299999995,0.472879841,0.324463322,0.661170721,0.436961399,-1.014008682,-0.149587751,0.642861261,0.186296665,0.282803721,0.620638218,0.296578575,0.83424618,0.370547766,0.094330484,0.456621005,-0.08160377,-0.006186316999999999,0.259406765,-0.024036337999999997,-0.21484500399999998,-0.055000649000000006,0.297535747,-0.065287321,7.6e-05,-1,-1,1,-1,-1,-1,1,-1,1,0,12.5,-12.202,-0.3155,3.597,-4.0855,-8.913,-0.5635,1.396,-2.0915,0,0,1,0,7.0,7.0,4.0,7.0
罗检36-361,1646.0,102.073,40.589,24.017,247.65,22.659000000000002,14.290999999999999,6.079,34.676,7,1,1,0,0,0,0.35733469799999995,-0.51783874,0.826972235,0.342682382,-0.133697777,0.616161695,1.0737566379999999,-1.08185727,-0.133841672,0.48048564,0.169303082,0.334935986,0.59829617,0.202311243,0.818160853,0.528520421,0.070883191,0.461187215,-0.12124212300000001,-0.009178567,0.133572474,-0.008098625,-0.287161418,-0.019148936000000002,0.42532239200000005,-0.045316888,7.59e-05,-1,-1,1,-1,-1,-1,1,-1,1,1,12.625,-11.117,-0.40700000000000003,1.482,-0.3125,-6.686,-0.043,1.7395,-1.0655,1,1,1,1,3.0,3.0,4.0,3.0
罗检36-361,1646.125,93.92200000000001,40.150999999999996,24.151,249.047,18.415,14.484000000000002,7.744,34.191,4,3,0,0,1,0,-0.102912906,-0.589202869,0.843038594,0.432635819,-0.346716588,0.647296971,1.658246203,-1.101849108,-0.11809559300000001,0.38650540200000005,0.149507367,0.33740444,0.613732293,0.158482304,0.8292879790000001,0.6735173740000001,0.06397435900000001,0.465753425,-0.079854614,-0.010791101,0.005579381,0.0056410259999999995,-0.187298645,0.013505003,0.27389373300000003,-0.013986618999999999,7.59e-05,-1,-1,1,1,-1,1,1,-1,1,1,12.75,-5.295,-0.44799999999999995,-0.8995,2.0415,-2.6085,0.2815,1.1665,0.1095,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1646.25,91.48299999999999,39.693000000000005,22.218000000000004,251.733,17.442,14.854000000000001,8.412,34.895,4,3,0,0,1,0,-0.240631457,-0.663825635,0.611275369,0.605588527,-0.395554312,0.7069863609999999,1.892744119,-1.072830028,-0.102349514,0.35838396899999997,0.128807738,0.301796076,0.643411195,0.148433869,0.850619775,0.731690325,0.07400284900000001,0.470319635,-0.025968357,-0.011406939,-0.080038094,0.010785113,-0.052837361,0.025545428999999998,0.086260331,0.020590214,7.59e-05,-1,-1,-1,1,-1,1,1,1,1,1,12.875,-1.6640000000000001,-0.4465,-2.7005,2.6355,-0.5875,0.3635,0.1205,1.5205,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1646.375,90.594,39.258,18.75,254.31799999999998,17.24,15.210999999999999,7.985,37.232,4,3,0,0,1,0,-0.290828993,-0.734700969,0.19546840399999998,0.772037801,-0.405693285,0.764578557,1.7428479959999998,-0.9764982240000001,-0.086603435,0.348133885,0.109147609,0.237911025,0.6719741,0.146347761,0.871202076,0.69450492,0.10729344699999999,0.474885845,-0.009717652,-0.010959111,-0.156089657,0.010268817,-0.011581241,0.02403393,-0.050760818,0.066972346,7.59e-05,-1,-1,-1,1,-1,1,-1,1,1,1,13.0,-1.5215,-0.4025,-3.6175,2.4625,-0.519,0.34,-0.711,3.0115,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1646.5,88.44,38.888000000000005,14.982999999999999,256.658,16.404,15.534,6.99,40.918,4,3,0,0,1,0,-0.41245497,-0.794985735,-0.25618812399999996,0.922711418,-0.44765457700000005,0.8166857809999999,1.393558436,-0.824560257,-0.070857356,0.323298475,0.092425201,0.168518007,0.6978298820000001,0.137714162,0.8898241570000001,0.60785509,0.15980057,0.479452055,-0.023776409,-0.009424831,-0.20090666699999998,0.009201079000000001,-0.048491879,0.021234633,-0.12460864099999999,0.09900085900000001,7.59e-05,-1,-1,-1,1,-1,1,-1,1,1,1,13.125,-1.146,-0.3345,-3.4655,2.0915,-0.3695,0.2885,-1.2745,4.1055,1,1,1,1,3.0,3.0,4.0,3.0
罗检36-361,1646.625,88.302,38.589,11.819,258.501,16.500999999999998,15.788,5.436,45.443000000000005,4,3,0,0,1,0,-0.420247164,-0.8437023440000001,-0.635546036,1.0413829890000001,-0.44278586299999995,0.8576617409999999,0.848034842,-0.6380384720000001,-0.055111277,0.321707348,0.078911688,0.11023302900000001,0.7181940729999999,0.138715907,0.9044681459999999,0.472524602,0.224259259,0.484018265,-0.00156038,-0.007688746999999999,-0.21117266199999998,0.007180761999999999,0.005913191999999999,0.01635123,-0.222317597,0.110587028,7.59e-05,-1,-1,-1,1,1,1,-1,1,1,1,13.25,0.759,-0.266,-2.7769999999999997,1.3955,0.4945,0.1925,-1.551,4.8035,1,1,1,1,3.0,3.0,4.0,3.0
罗检36-361,1646.75,89.958,38.356,9.429,259.449,17.393,15.919,3.888,50.525,4,3,0,0,1,0,-0.326740842,-0.8816654540000001,-0.9221027390000001,1.102425121,-0.398013766,0.8787950109999999,0.30461751600000003,-0.42855698799999997,-0.039365198,0.340800867,0.06838109,0.066206134,0.72866898,0.147927833,0.912020755,0.337716625,0.29665242199999997,0.488584475,0.018753822,-0.00603799,-0.20221677,0.003667297,0.05405733,0.008297441,-0.28476821199999997,0.111832405,7.59e-05,1,-1,-1,1,1,1,-1,1,1,1,13.375,1.203,-0.2045,-1.913,0.4555,0.6305,0.063,-1.2555,4.724,1,1,1,1,3.0,3.0,4.0,3.0
罗检36-361,1646.875,90.708,38.18,7.992999999999999,259.41200000000003,17.762,15.914000000000001,2.925,54.891000000000005,4,3,0,0,1,0,-0.284391964,-0.910341451,-1.094276557,1.100042675,-0.37949257299999994,0.877988398,-0.033438611,-0.248589228,-0.023619118999999997,0.349448294,0.060426647,0.039753155,0.728260149,0.151738596,0.911732488,0.253853523,0.358846154,0.493150685,0.008337224,-0.0045885909999999995,-0.152296108,-0.00014261,0.021215431,-0.00031409,-0.247685185,0.086412667,7.59e-05,1,-1,-1,-1,1,-1,-1,1,1,1,13.5,-1.155,-0.1465,-1.0645,-0.2805,-0.5855,-0.0385,-0.6655,3.5665,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1647.0,87.648,38.063,7.3,258.888,16.222,15.842,2.557,57.658,4,3,0,0,1,0,-0.457175385,-0.929404472,-1.177366011,1.066302087,-0.456789691,0.866373165,-0.162623092,-0.134532702,-0.00787304,0.314166792,0.055138751,0.026987197,0.722470222,0.135834598,0.907581436,0.221806148,0.39826210799999995,0.497716895,-0.033734621,-0.003064432,-0.086700863,-0.0020199529999999997,-0.086701948,-0.004524318,-0.125811966,0.050408992,7.59e-05,-1,-1,-1,-1,-1,-1,-1,1,1,1,13.625,-2.169,-0.095,-0.428,-0.7705,-1.1155,-0.1065,-0.2545,1.932,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1647.125,86.37,37.99,7.1370000000000005,257.871,15.530999999999999,15.700999999999999,2.416,58.755,4,3,0,0,1,0,-0.529337873,-0.941298493,-1.196909418,1.000817015,-0.49147300899999996,0.843626668,-0.212120406,-0.08931405,0.00787304,0.29943157600000003,0.051839465,0.023984526000000003,0.7112329009999999,0.128698454,0.899452292,0.20952712699999998,0.413888889,0.502283105,-0.014581051000000001,-0.0019178729999999998,-0.022328767000000003,-0.00392834,-0.042596474,-0.008900391,-0.055142745,0.019025981,7.59e-05,-1,-1,-1,-1,-1,-1,-1,1,1,1,13.75,0.171,-0.0535,0.028999999999999998,-1.3645,-0.0385,-0.1885,-0.0945,0.4755,1,1,1,1,3.0,3.0,3.0,3.0
罗检36-361,1647.25,87.99,37.955999999999996,7.358,256.159,16.145,15.465,2.3680000000000003,58.608999999999995,4,3,0,0,1,0,-0.437864297,-0.946838175,-1.170411916,0.890580591,-0.460654547,0.8055545159999999,-0.22897055600000002,-0.09533221199999999,0.023619118999999997,0.318110018,0.050302810999999996,0.028055632,0.692316192,0.135039399,0.885846065,0.205347035,0.411809117,0.506849315,0.018756513,-0.000894972,0.030965392,-0.006638978,0.039533836,-0.01503089,-0.01986755,-0.002484895,7.59e-05,1,-1,1,-1,1,-1,-1,-1,1,1,13.875,1.0365,-0.0195,0.3835,-2.011,0.3135,-0.2775,0.035,-0.6025,1,1,1,1,4.0,3.0,3.0,3.0
罗检36-361,1647.375,88.443,37.951,7.904,253.84900000000002,16.158,15.145999999999999,2.4859999999999998,57.55,4,3,0,0,1,0,-0.412285575,-0.9476528340000001,-1.104947497,0.741838687,-0.460002039,0.7540925829999999,-0.187547272,-0.13898449300000001,0.039365198,0.323333064,0.050076833,0.038113659,0.6667918939999999,0.135173653,0.867454598,0.215623095,0.396723647,0.511415525,0.005148312,-0.000131731,0.07420494700000001,-0.009017836999999999,0.000805203,-0.020627223,0.049831081,-0.018068897,7.59e-05,1,-1,1,-1,1,-1,1,-1,1,1,14.0,-0.768,0.005,0.7455,-2.246,-0.5529999999999999,-0.31,0.2665,-1.6445,1,1,1,1,4.0,4.0,3.0,3.0
罗检36-361,1647.5,86.454,37.966,8.849,251.667,15.039000000000001,14.845,2.9010000000000002,55.32,4,3,0,0,1,0,-0.524594799,-0.945208857,-0.9916436959999999,0.6013387579999999,-0.516167932,0.7055344570000001,-0.041863686000000004,-0.230905726,0.055111277,0.300400088,0.050754768,0.055521783,0.64268193,0.123617437,0.8501008940000001,0.25176347600000004,0.364957265,0.515981735,-0.022489061,0.000395247,0.119559717,-0.008595661,-0.06925362,-0.019873234,0.166934835,-0.038748914,7.59e-05,-1,1,1,-1,-1,-1,1,-1,1,1,14.125,-1.3095,0.021,1.2155,-1.8165,-0.7645,-0.2505,0.5710000000000001,-2.885,1,1,1,1,4.0,4.0,3.0,4.0
罗检36-361,1647.625,85.824,37.993,10.335,250.21599999999998,14.629000000000001,14.645,3.628,51.78,4,3,0,0,1,0,-0.560167856,-0.9408096979999999,-0.813474968,0.507908237,-0.536747035,0.673269922,0.213345872,-0.376825532,0.070857356,0.29313624899999996,0.051975052,0.082895828,0.626649135,0.119383255,0.838570193,0.315074458,0.314529915,0.520547945,-0.007287111999999999,0.000711163,0.16792858,-0.005765555,-0.027262451,-0.01347255,0.25060324,-0.063991323,7.59e-05,-1,1,1,-1,-1,-1,1,-1,1,1,14.25,-0.552,0.0335,1.7005,-0.9505,-0.331,-0.131,0.8985,-3.7945,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1647.75,85.35,38.033,12.25,249.766,14.377,14.583,4.698,47.731,4,3,0,0,1,0,-0.5869323470000001,-0.934292426,-0.58386991,0.478932542,-0.549395654,0.663267916,0.5889637910000001,-0.5437264620000001,0.086603435,0.287671075,0.05378288,0.11817260800000001,0.621676869,0.11678078300000001,0.8349956759999999,0.408255682,0.256851852,0.525114155,-0.005522931,0.001052826,0.185292695,-0.001798446,-0.017226058,-0.004233527,0.294928335,-0.078196215,7.59e-05,-1,1,1,-1,-1,-1,1,-1,1,1,14.375,-0.7335,0.0475,1.9895,0.001,-0.3295,0.0,1.2115,-3.8915,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1647.875,84.35700000000001,38.088,14.314,250.218,13.97,14.645,6.051,43.997,4,3,0,0,1,0,-0.643002261,-0.925331177,-0.336400021,0.508037018,-0.569824178,0.673269922,1.063927384,-0.6976430020000001,0.102349514,0.276221881,0.056268643,0.15619416,0.626671234,0.11257758400000001,0.838570193,0.526082034,0.203660969,0.529680365,-0.011634446000000001,0.001446113,0.16848979600000002,0.001809694,-0.028309105,0.004251525999999999,0.28799489100000003,-0.07823008099999999,7.59e-05,-1,1,1,1,-1,1,1,-1,1,1,14.5,-1.161,0.06,1.8495,0.638,-0.46299999999999997,0.08800000000000001,1.3130000000000002,-3.16,1,1,1,1,4.0,4.0,4.0,4.0
