loss,val_loss,acc,val_acc
1.3780477590728224,1.0322937055637962,0.5521754418548784,0.6566315795245924
0.911586928785893,0.9121415583710921,0.7152631512859411,0.6592631559622916
0.6883277527072973,0.9095722813355295,0.7448771951491373,0.6586315788720783
0.5952996491340169,0.8227942366349069,0.7556842021774828,0.6674736895059284
0.566332921647189,0.7573227945126986,0.7563859663511577,0.6963157810662922
0.561099801670041,0.7827121050734269,0.7563859673968533,0.6728421010469136
0.5584678545332792,0.7599944378200331,0.7590175490630301,0.6917894733579535
0.542329715532169,0.7608346939086914,0.761438598758296,0.7038947406568026
0.5401928811742548,0.7304029182383889,0.7669122940615604,0.701263145396584
0.5421709475810068,0.7314146098337675,0.7636491269396063,0.7031578860784832
0.528809929103182,0.775083419523741,0.7703508776530885,0.6802105182095578
0.5238317768824728,0.7898721506721095,0.7731578987941408,0.6759999959092391
0.5385322826996184,0.7183799586798015,0.7646315798424838,0.7109473724114267
0.5164990534907893,0.7345222924884997,0.7735087840180648,0.7084210609134874
0.5144898938505273,0.7170935367283068,0.7748421116879112,0.7042105354760823
0.5162777822268637,0.742502190564808,0.7751228098283734,0.7105263252007333
0.5098795828066374,0.7189090753856459,0.7797543730652123,0.7184210576509175
0.5023758515977023,0.7789063234078256,0.7814736889119733,0.7067368344256753
0.5136825839678446,0.7149650517262911,0.7759298148908114,0.7026315676538568
0.5123406449953715,0.7491828767876876,0.7772982402851707,0.6943157848558927
0.5022652049859365,0.7417022993690089,0.7858947316805521,0.7077894587265817
0.49600197610102204,0.7516959686028329,0.7846666658133791,0.7091578935322008
0.49033678832807037,0.6928387409762332,0.7909122883227834,0.7254736831313685
0.5010514379593364,0.7116122873205888,0.784701755172328,0.7143157877420124
0.4897334084176181,0.7223838850071556,0.7872631633490846,0.7046315764126024
0.485505330458022,0.700321984918494,0.7929824538398207,0.7171578940592314
0.4862095243052432,0.7072343857664811,0.7878596604916087,0.7114736971102262
0.4846591431843607,0.758431967936064,0.7883859747334531,0.716105254072892
0.48146700336222065,0.7032912593138846,0.7918245593706766,0.7162105127384788
0.46361386409977023,0.6994734375100387,0.8004210518117536,0.7175789632295307
0.46083468721624005,0.700317238506518,0.8011228013456914,0.718421038828398
0.45943695149923625,0.7016706623529133,0.8028421035984106,0.7168421023770383
0.4595227178774382,0.704339391306827,0.8025263160989996,0.7197894642227575
0.45728720018738195,0.7040071487426758,0.8041052650987056,0.7196842118313438
0.4571142996612348,0.7035910926367107,0.8041403523662634,0.7190526378782172
0.45698100851293194,0.7031469690172296,0.8044210494610301,0.718526325727764
0.4568969330243897,0.7028743969766718,0.8043508832914787,0.7175789632295307
0.45682079854764435,0.7026675280771757,0.8042807014364945,0.7174736982897708
0.4565783556093249,0.7026379516250209,0.8042806909795392,0.7175789632295307
0.4565637869793072,0.7026275553201374,0.8042105248099879,0.7173684302129244
0.45656026612248335,0.7026175887961137,0.8041403398179171,0.7173684302129244
0.4565566861838625,0.7026073618939048,0.80421052899277,0.7173684302129244
0.4565484607428835,0.7025715332282217,0.8042105342212477,0.7172631652731645
0.45653147812475237,0.7025615729783711,0.8042456131232413,0.7172631652731645
0.4565261476918271,0.7025614318094755,0.8042105258556834,0.7172631652731645
0.4565255359599465,0.7025408807553744,0.8042456141689367,0.7171579003334045
0.45651646455128986,0.7025370723322818,0.8042806962080169,0.7171579003334045
0.4565134356942093,0.7025290664873625,0.8042807066649721,0.7171579003334045
0.45651106039683026,0.7025184788201985,0.8042807014364945,0.7171579003334045
0.45650592237188103,0.7025208065384313,0.8043157887040523,0.7171579003334045
0.4565038189553378,0.7025129638220134,0.804350871788828,0.7171579003334045
0.4565012794837617,0.7024960580625033,0.8044210536438122,0.7171579003334045
0.45649839493266325,0.702486116635172,0.8044561419570655,0.7172631652731645
0.4564928062129439,0.7024789044731542,0.804491218767668,0.7172631652731645
0.4564907801778693,0.7024931060640436,0.8045263164921811,0.7171579097446642
0.45648593024203654,0.7024993582775718,0.8044561419570655,0.7171579097446642
0.4564830090915948,0.7025012279811659,0.8044561461398476,0.7171579097446642
0.4564793956907172,0.7025041674312792,0.8045263164921811,0.7171579097446642
0.45647615403459785,0.7024959106194345,0.80452631440079,0.7171579097446642
0.4564731246546695,0.7024970870268973,0.804561407942521,0.7171579097446642
0.4564716554524606,0.7024995684623718,0.8044912281789278,0.7171579097446642
0.45646698642195316,0.7024900411304674,0.8044912292246233,0.7171579097446642
0.4564609574644189,0.7024710680309095,0.8044561471855431,0.7172631746844241
0.45645661835084883,0.7024512039987665,0.8044210578265943,0.7173684396241841
0.45645383627791153,0.7024375890430651,0.804421047369639,0.7173684396241841
0.4564512811209026,0.7024308003877339,0.8043859621934724,0.7172631746844241
0.45644609551680715,0.7024217624413339,0.8043859684676454,0.7170526448049044
0.45644406268471166,0.7023912919195074,0.804421045278248,0.7171579097446642
0.45643932672969084,0.7023705589143854,0.8043157949782255,0.7171579097446642
0.45643375212686105,0.7023634847841764,0.8043508832914787,0.7171579097446642
0.45643320261386405,0.7023545503616333,0.8044210546895078,0.7170526448049044
0.456426984908288,0.7023381433988872,0.804385969513341,0.7169473798651445
0.4564236277028134,0.7023289642835918,0.8043157834755746,0.7170526291194715
0.456420909417303,0.7023263699130008,0.8042456193974143,0.7170526291194715
0.4564196064806821,0.7023160394869352,0.8041754385881257,0.7170526291194715
0.45641533952010305,0.7023088116394846,0.8042456131232413,0.7170526291194715
0.4564127472409031,0.7022955605858251,0.8042807077106676,0.7171578846479717
0.45640736870598375,0.7022884331251446,0.8042456141689367,0.7172631495877316
0.45640217735056293,0.7022884237138849,0.8042456120775457,0.7172631495877316
0.45639982087570324,0.7022845117669356,0.8042456162603278,0.7172631495877316
0.45639791143567937,0.7022833886899447,0.8042807035278856,0.7172631495877316
0.4563957369118406,0.7022826138295626,0.8042105164444238,0.7172631495877316
0.4563932016230466,0.7022762957372164,0.8041403471377858,0.7172631495877316
0.4563869342469333,0.7022611185124046,0.8041403450463948,0.7172631495877316
0.45638331352618705,0.7022612408587807,0.80421052899277,0.7171578846479717
0.4563786413585931,0.7022564034712943,0.8040701778311479,0.7171578846479717
0.45637941308188856,0.7022557791910673,0.8041403440006992,0.7171578846479717
0.45637162421879013,0.7022488556410137,0.8041403513205679,0.7171578846479717
0.45637064806202,0.7022306856356169,0.8041754396338212,0.7171578846479717
0.4563652998522708,0.702208609957444,0.8042807066649721,0.7172631495877316
0.4563627760661276,0.7021970466563576,0.8044912219047546,0.7170526291194715
0.4563614208447306,0.7022021852041546,0.804421041095466,0.7169473641797116
0.4563556208945157,0.7022056736444172,0.8044561356828924,0.7169473641797116
0.4563527232722232,0.7022106490637127,0.8044210525981167,0.7170526291194715
