loss,val_loss,acc,val_acc
1.8253030442354972,1.708040846021552,0.3868421031194821,0.43168421011222036
1.6272855662463004,1.609178524268301,0.43828070163726807,0.46989473700523376
1.5071612721995304,1.47860806866696,0.5297894828152239,0.5009473593611466
1.2810260601211012,1.3343903767435175,0.5786315736017729,0.5121052594561326
1.1091678602653636,1.2163269896256297,0.5954386069063555,0.5598947374444259
1.0056805840709753,1.1157652014180233,0.630526319930428,0.5927368371110213
0.9030686198619374,0.9962228317009775,0.6694035143182989,0.6215789506309911
0.8134120786399172,0.949725235763349,0.687859645015315,0.6287368285028558
0.7501713560338605,0.8208341943590265,0.7124561458303217,0.6744210500466196
0.7308938430066694,0.8329244569728249,0.7164912265643739,0.6815789467410037
0.6569998379339251,0.7193716984046133,0.743964900050247,0.7209473691488567
0.6007402445140638,0.6800701680936312,0.778771932710681,0.7421052644127294
0.5495037917505231,0.6344925447514183,0.8058245610772518,0.7572631710454037
0.5018418248285327,0.5485068073398188,0.8269473669821756,0.7990526337372629
0.4707526094035098,0.49150814821845606,0.834000007102364,0.8371578894163433
0.49520268931723477,0.582385423936342,0.8077192923478913,0.7683158046320865
0.4297574450049484,0.46037090295239497,0.8487368372448704,0.8287368322673597
0.36582306184266744,0.4171039964023389,0.878245615122611,0.8639999847663077
0.35594843040432844,0.419532824503748,0.8748070210741278,0.8452631517460472
0.3557331865293938,0.33820897183920207,0.880982450225897,0.8917894520257649
0.3940425217151642,0.38020920753479004,0.851228065658034,0.8751578989781832
0.5409887772903108,0.6344536480150724,0.8529122764604133,0.7572631396745381
0.515226110554578,0.5588938672291605,0.8232631568323102,0.7705263181736595
0.36008232727385403,0.5232663358512678,0.8657543826521489,0.8042105279470745
0.32458177156615675,0.35624372645428304,0.8864210478046484,0.8877894752903989
0.3005192627509435,0.3725572573511224,0.9046315718115422,0.8777894722787958
0.28741346012082014,0.35191605436174495,0.9093684135821828,0.881999997716201
0.2856645278240505,0.3484412353289755,0.9094385902086893,0.8848421008963334
0.2824311690372333,0.3551265267949355,0.9107368483878019,0.885684211003153
0.28514330925648673,0.35728783356515986,0.9090175346324318,0.8816842154452675
0.28568542918615175,0.35764751936260025,0.9096491242709913,0.8785263174458554
0.2830546435556914,0.3612506734697442,0.9098947361895913,0.8817894552883349
0.28124036470003294,0.3644641371149766,0.9101403554280599,0.8813684206259879
0.2809595886552543,0.36494850955511393,0.9105614068215353,0.881684212308181
0.28065808535667885,0.36534024696601064,0.910982466580575,0.8816841934856615
0.2801691173461446,0.3652034794029437,0.9106666675785131,0.8815789442313345
0.2801426332770732,0.36509315747963755,0.9107719314725775,0.8815789442313345
0.28010488157732444,0.364998880185579,0.9108070135116577,0.8813684237630743
0.28007649120531586,0.3648924011933176,0.9108771880467733,0.8812631556862279
0.2800343282390059,0.3648176961823514,0.9108421060076931,0.8813684206259879
0.28000510157200326,0.364679322430962,0.9109824561236197,0.8815789379571614
0.2799647063539739,0.36463413583604914,0.910947368856062,0.8814736698803148
0.27992127600469086,0.3643309803385484,0.9110526317044308,0.8814736698803148
0.27985478806913944,0.3641525381489804,0.9109122794971132,0.8814736698803148
0.2798005724162386,0.36396805393068415,0.9109473657189754,0.8815789348200748
0.27974982638108103,0.36374143393416153,0.9109122847255907,0.8816841997598347
0.27969025467571457,0.36349090776945414,0.9107719346096641,0.8815789442313345
0.2796326815559153,0.36314381110040767,0.9107368431593242,0.8818947390506142
0.27956427686047136,0.3629016829164405,0.9107719335639686,0.882105268930134
0.2795226767397763,0.36257088811774,0.9107368452507153,0.8823157893983942
0.27943780939829976,0.36235329508781433,0.9107368379308466,0.8825263224150005
0.2793839550332019,0.36189934297611837,0.9109473583991068,0.8823157925354806
0.2793099435797909,0.3615046692521949,0.9110877189719886,0.8825263130037408
0.2792566204280184,0.36108396084685074,0.9112982488515085,0.8823157862613076
0.27918425777502226,0.360680186434796,0.9114035001972265,0.8822105370069805
0.27911071662317244,0.3604141567882739,0.9117192981535929,0.8823157862613076
0.27907409662740273,0.3599908649921417,0.9117894685059263,0.8825263192779139
0.278991482498353,0.359809547662735,0.9118245578648752,0.882631590491847
0.2789478945104699,0.3593216663912723,0.9116491183899996,0.8830526377025404
0.2788523623817845,0.3590663326414008,0.9117543812383685,0.8829473727627805
0.2787557628593947,0.35859219808327525,0.9116491152529131,0.8833684262476469
0.278688809066488,0.3581030447232096,0.9119298238503305,0.88389474780936
0.2785960757418683,0.3577542665757631,0.9118947334456862,0.8837894828696
0.2785174292430543,0.3575135641976407,0.9120000109337923,0.8843158012942264
0.2784496279139268,0.35704007431080464,0.9115438659985861,0.8846315804280733
0.2783772937561336,0.3566751370304509,0.9116140426250926,0.8847368453678331
0.2783055830942957,0.35651710472608866,0.9116491173443041,0.8845263123512268
0.27825279246296797,0.3561654922209288,0.9115087703654641,0.8847368422307467
0.27818800090697776,0.3557277855120207,0.9115087724568551,0.8852631512441134
0.27812491122045013,0.3554808889564715,0.9116140321681374,0.8854736873978063
0.27807268343473734,0.35497694109615524,0.9115789386264065,0.8857894571203935
0.27800428239922775,0.35479623079299927,0.9115789511747527,0.8856842078660664
0.27794811652417767,0.35456830576846476,0.9116140373966151,0.8858947408826727
0.27789721886316937,0.3540524228623039,0.9116491246641728,0.8858947408826727
0.2778482241065879,0.35376715660095215,0.9116842056575575,0.885684211003153
0.27781661063955543,0.3537531746061225,0.911684210886035,0.8857894759429129
0.2778014859609437,0.35356341851385015,0.9116842171602082,0.8857894759429129
0.277777404377335,0.35356762848402323,0.911754380192673,0.8858947408826727
0.27774474495335627,0.35345656934537384,0.9117192950165063,0.8857894759429129
0.27774722455886375,0.35306498408317566,0.9118596461781284,0.8859999995482596
0.27767421854169744,0.35307884059454264,0.9120000004768372,0.8859999995482596
0.2776499536999485,0.35283493838812174,0.9120000036139237,0.8861052644880194
0.27763601144154865,0.35298637810506317,0.912070167692084,0.8858947440197593
0.2776196614692086,0.35299055513582733,0.9119999983854461,0.8858947440197593
0.2775998207037909,0.3526858483490191,0.9120701708291706,0.8861052644880194
0.27756800018904504,0.35261143979273346,0.9119649069351062,0.8861052644880194
0.2775396181826006,0.3522612719159377,0.9119999952483595,0.8861052644880194
0.2775074559868428,0.35221895418669047,0.9121052601881194,0.8861052644880194
0.2774773198261596,0.3519448512478879,0.9121754472715813,0.8861052644880194
0.2774544065458733,0.35182415341076095,0.9121754409974081,0.8858947502939325
0.27742732616893034,0.3517721452211079,0.9122456082126551,0.8857894853541726
0.27740479561320525,0.3516387672800767,0.9122456144868282,0.8859999995482596
0.27738648679172784,0.3515797539761192,0.9123157806563795,0.8858947346084997
0.2773972828137247,0.351710706949234,0.9122456155325237,0.8861052644880194
0.27734396802751643,0.35153267728654963,0.9122456082126551,0.8861052644880194
0.2773164385243466,0.3513538743320264,0.9123157911133348,0.8862105294277793
0.2773060871843706,0.35101343926630524,0.9123859687855369,0.8861052738992792
0.2772744650903501,0.3510185464432365,0.9123157963418124,0.886210538839039
0.2772527645554459,0.35095350052181046,0.9124561495948256,0.8863157943675393
0.2772260444206104,0.35083725891615214,0.9123508689696329,0.8862105451132122
